"Platform Registration ID","Account: Account ID","Login Number","Server Name","Account Type","Client Group Name","Status","Currency","Leverage","Swap Free"
"a0AOj000001bwUH","001Oj000007J2ms","39209933","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0AOj000001dL5d","001Oj000007NJVm","39210333","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000001edmt","001Oj000007NNhS","39210364","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000001fwVi","001Oj000007Rp0o","39211165","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0AOj000001fxOe","001Oj000007VDUn","39211458","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreePTK","Enabled","USD","1:400","Ya"
"a0AOj000001gOer","001Oj000007SXtO","39211232","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0AOj000001hJYH","001Oj000007VnOc","39211495","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree-NME","Enabled","USD","400","Ya"
"a0AOj000001nNO7","001Oj000008pZs0","39215297","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj000001oMeH","001Oj000007pd07","39213409","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000001uKxz","001Oj000008CBET","39214156","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:100","Tidak"
"a0AOj000001vRyz","001Oj000008EB7D","39214183","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000001xw97","001Oj000008RHo9","39214487","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000001zB1B","001Oj000008SJhV","39214524","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000001zEbl","001Oj000008SAMQ","39214516","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0AOj0000020ouz","001Oj000008Wede","39214635","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj0000024Qij","001Oj000008kI3m","39215044","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj0000025vvl","001Oj000008oxI3","39215274","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj00000262Fh","001Oj000008svZQ","39215411","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-NME","Enabled","USD","400","Ya"
"a0AOj000002C7Nx","001Oj000009BlRR","39215915","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002CgIT","001Oj000009D31M","39215954","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000002DJYL","001Oj000009I6Ef","39216105","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0AOj000002FCkT","001Oj000009KzVB","39216162","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002FWcj","001Oj000009M859","39216210","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree30C2-NME","Enabled","USD","400","Ya"
"a0AOj000002Gssv","001Oj000009ResD","39216341","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000002GuI1","001Oj000009RixV","39216356","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-FixedMDN","Enabled","USD","1:400","Tidak"
"a0AOj000002GvnZ","001Oj000009RsC6","39216361","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0AOj000002Gy8j","001Oj000009VWL2","39216451","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0AOj000002H2A6","001Oj000009Sney","39216390","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj000002Hypp","001Oj000009VQPH","39216443","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj000002I4Qb","001Oj000009VeLn","39216455","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0AOj000002KIkP","001Oj000009cinj","39216557","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002KwDB","001Oj000009ejHP","39216589","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0AOj000002L2tn","001Oj000009fF9B","39216607","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000002LHMc","001Oj000009ms0v","39216755","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000002MoWT","001Oj000009p3Mt","39216789","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj000002Nga6","001Oj000009ooqw","39216779","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000002Nl8L","001Oj000009pz4H","39216811","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002TONa","001Oj00000A8KLa","39217263","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000002TPDF","001Oj00000Aa2vC","39217851","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000002TSXd","001Oj00000AGxuP","39217479","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000002Ug2X","001Oj00000AD69z","39217401","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-NME","Enabled","USD","1:400","Ya"
"a0AOj000002VUwj","001Oj00000AI0v5","39217498","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0AOj000002VZBd","001Oj00000AHFtW","39217487","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0AOj000002VoLx","001Oj00000AO2nj","39217609","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000002aIN3","001Oj00000AxnOd","39218395","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002c0In","001Oj00000AhiUf","39218026","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002esYP","001Oj00000Aq9W7","39218237","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-FixedSBY","Enabled","USD","1:400","Tidak"
"a0AOj000002hLuT","001Oj00000Ayavl","39218430","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000002hNpt","001Oj00000Azyvy","39218472","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","400","Ya"
"a0AOj000002j52P","001Oj00000B3srz","39218543","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree30C2-NME","Enabled","USD","400","Ya"
"a0AOj000002kG3p","001Oj00000BA3uR","39218644","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002oTaL","001Oj00000BRe9W","39218917","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000002r2nJ","001Oj00000Bb5Yg","39219155","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000002rBsP","001Oj00000BcJL5","39219193","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000002vNUz","001Oj00000BqwuP","39219449","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0AOj000002vS9h","001Oj00000BriCn","39219460","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj000002w3qn","001Oj00000BvclR","39219512","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree-SO80","Enabled","USD","400","Ya"
"a0AOj000002wTDN","001Oj00000Bvhra","39219520","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0AOj000002wUFt","001Oj00000BvxlI","39219525","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0AOj000002wWHj","001Oj00000BwF3Z","39219528","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj000002yGFF","001Oj00000CbjDl","39220719","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj0000031gJd","001Oj00000CMURx","39220091","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj0000031odt","001Oj00000CVrvd","39220432","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj0000032eAv","001Oj00000CQz90","39220249","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeMDN","Enabled","USD","400","Ya"
"a0AOj000003B5sH","001Oj00000CtA9Y","39221351","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0AOj000003CY10","001Oj00000CxGEj","39221467","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000003D5Ef","001Oj00000D1Qp1","39221569","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003EkSf","001Oj00000D3EIK","39221611","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-GoldPromo-SwapFree-JKT-SO40","Enabled","USD","400","Ya"
"a0AOj000003Fhir","001Oj00000D7DVl","39221752","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj000003HS7p","001Oj00000DDrjm","39222196","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003Hl2R","001Oj00000DG2Ps","39222285","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj000003O0Jh","001Oj00000Dhrhq","39224024","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003PONC","001Oj00000DlxwQ","39224162","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj000003UZmb","001Oj00000E1Tr9","39224460","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj000003Vx8Y","001Oj00000E9lZ9","39224605","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0AOj000003Wd9P","001Oj00000EATbm","39224614","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree10D-SO100","Enabled","USD","1000","Ya"
"a0AOj000003Wkij","001Oj00000ECryC","39224708","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000003ZEcf","001Oj00000EMTOH","39224858","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000003aTbF","001Oj00000EQ5ws","39224936","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000003c7DH","001Oj00000EjNN2","39225097","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003heRt","001Oj00000F0u6U","39225455","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0AOj000003hor3","001Oj00000F2KMz","39225472","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000003i7Qf","001Oj00000F2AM5","39225473","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj000003iQgD","001Oj00000F3qo5","39225519","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003iiV3","001Oj00000F3uEk","39225529","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree30C2-NME","Enabled","USD","400","Ya"
"a0AOj000003j9i9","001Oj00000F6SaV","39225609","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj000003lOYD","001Oj00000FGqtJ","39225934","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003mK6D","001Oj00000FLVlP","39226043","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003n8tx","001Oj00000FRCPb","39226197","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000003nxek","001Oj00000FVBmb","39226268","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj000003qBSH","001Oj00000Fagsw","39226377","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000003s7yr","001Oj00000FijyV","39226603","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-FixedMDN","Enabled","USD","1:400","Tidak"
"a0AOj000003t7QX","001Oj00000Fmr8G","39226717","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0AOj000003t7S9","001Oj00000FnUkI","39226742","PTGlobalKapitalInv-MT5-Live","Premium","real\GKB\Premium-Zero-Variable-SwapFree","Enabled","USD","100","Ya"
"a0AOj000003y1ab","001Oj00000G7iSy","39227290","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-NME","Enabled","USD","400","Ya"
"a0AOj000003yHaX","001Oj00000GCEsP","39227365","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0AOj0000040A9x","001Oj00000GGys4","39227504","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj0000040TMH","001Oj00000GMUJG","39227618","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0AOj0000042gH1","001Oj00000GRQlD","39227739","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj0000046bll","001Oj00000GglhF","39228469","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0AOj0000046l6n","001Oj00000Gh3xV","39228477","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj00000484If","001Oj00000GjOJX","39228553","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0AOj0000049jZt","001Oj00000GuC8c","39228914","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB-NME","Enabled","USD","400","Ya"
"a0AOj000004AoAv","001Oj00000GupJa","39228934","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeMDN","Enabled","USD","400","Ya"
"a0AOj000004BgPp","001Oj00000GyC0I","39229014","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000004DBOM","001Oj00000H4N4I","39229232","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000004EO09","001Oj00000HC0s5","39229490","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0AOj000004FDid","001Oj00000HCxU6","39229562","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000004GGRV","001Oj00000HSkMH","39230162","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SO40","Enabled","USD","400","Tidak"
"a0AOj000004Gzy5","001Oj00000HO1HQ","39230026","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000004Kezt","001Oj00000HYIK7","39230362","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0AOj000004MUBd","001Oj00000HkOoj","39230970","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","1:400","Ya"
"a0AOj000004P55R","001Oj00000HqTAc","39231099","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeMDN","Enabled","USD","400","Ya"
"a0AOj000004PPKH","001Oj00000HtDCX","39231220","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0AOj000004PqU9","001Oj00000Hstli","39231156","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0AOj000004Rj1x","001Oj00000HyjbZ","39231379","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000004S0cH","001Oj00000I0nnx","39231427","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-NME","Enabled","USD","400","Ya"
"a0AOj000004T669","001Oj00000I4pZU","39231623","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0AOj000004WAzd","001Oj00000IG5kb","39232014","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000004YW3G","001Oj00000IP9Ig","39232293","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0AOj000004ac2r","001Oj00000IUYLO","39232464","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","400","Ya"
"a0AOj000004itA2","001Oj00000Iuy2S","39233358","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO80","Enabled","USD","400","Ya"
"a0AOj000004kRfd","001Oj00000J3ikk","39233688","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree-NME-SO20","Enabled","USD","100","Ya"
"a0AOj000004mUaz","001Oj00000J7KvV","39233800","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree-NME-SO20","Enabled","USD","100","Ya"
"a0AOj000004ov7F","001Oj00000JFmW7","39234032","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0AOj000004qKJo","001Oj00000JLfy5","39234182","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj000004tb33","001Oj00000Ja7fx","39234536","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj000004urwz","001Oj00000JeEMH","39234627","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0AOj000004vFJN","001Oj00000JfdVX","39234686","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj000004xwC9","001Oj00000JpC5q","39234919","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreePTK","Enabled","USD","400","Ya"
"a0AOj000004yMUo","001Oj00000JqcRG","39234951","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree-SO80","Enabled","USD","400","Ya"
"a0AOj000004yRsf","001Oj00000KPUEE","39236166","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj00000504jt","001Oj00000JxLTj","39235199","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0AOj00000512Uk","001Oj00000K0Jwr","39235308","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree10D-SO80","Enabled","USD","400","Ya"
"a0AOj0000051Pvx","001Oj00000K2DaO","39235351","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0AOj0000053Mh3","001Oj00000K7uml","39235568","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0AOj0000055TuX","001Oj00000KEzZb","39235826","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj0000055pGj","001Oj00000KIPHQ","39235948","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeB-SO40","Enabled","USD","400","Ya"
"a0AOj0000055rs1","001Oj00000KHjmn","39235927","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SO80","Enabled","USD","400","Tidak"
"a0AOj00000564EA","001Oj00000KUE8Z","39236280","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN-SO80","Enabled","USD","400","Ya"
"a0AOj0000057lTx","001Oj00000KQ2sH","39236185","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO20","Enabled","USD","100","Ya"
"a0AOj00000583lp","001Oj00000KR3Xp","39236199","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SO80","Enabled","USD","400","Tidak"
"a0AOj0000058Llx","001Oj00000KRMiT","39236208","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0AOj0000058MlG","001Oj00000KRwkM","39236222","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
